REG_SNL_INSTN_KEY,year,CompanyName,CompanyType,PrimaryRegulator,YearEstablished,ParentName,ParentInstitutionKey,CountyandState,ZipCode,State,Initial_Scale,status,lobby_status,severe,capital_adequacy,asset_quality,management_quality,earning,liquidity,sensitivity_to_market_risk,deposit_to_asset_ratio,leverage,total_core_deposit,size,age,growth,distance,initial_market_size
1009000,2010,Nevada Bank and Trust Company,Commercial Bank,FDIC,1978,,NA,"Lincoln, NV",89008,NV,54523,1,0,0,21.995871,-2.3599999,0,0.041151665,4.3686566,19.040316,88.718246,10.77,79315,89401,32,8.420800574689711,3263.177671133115,0.000570026
1009002,2010,Bank of Gravette,Commercial Bank,FDIC,1898,"Legacy BancShares, Inc.",4866285,"Benton, AR",72736,AR,154663,1,0,0,18.431692,-3.1099999,0,0.038409799,3.5893021,1.2220885,83.926987,12.02,105132,139756,112,1.912109334,1556.481797889464,0.000439702
1009004,2010,United Bank & Trust,Commercial Bank,FDIC,1893,Old National Bancorp,100391,"Washtenaw, MI",48104,MI,393653,1,0,0,13.418812,-4.1799998,0,0.036244083,14.300273,11.875775,86.246986,9.21,670502,861244,117,9.833545505,678.3531881984719,0.000468616
1009009,2010,Farmers Bank,Commercial Bank,FDIC,1941,"Southern Bancorp, Inc",1022005,"Ashley, AR",71646,AR,43717,1,0,0,26.636955,-1.35,0,0.024240168,42.061016,14.581743,88.23967,11.81,32093,40305,69,6.310522337,1468.215610261305,0.000124286
1009011,2010,DNB National Bank,Commercial Bank,OCC,1926,DCNB Holding Company,4096038,"Deuel, SD",57226,SD,38953,1,0,0,18.270971,-2.3699999,0,0.033234242,3.3005893,26.02804,72.485184,10.48,35205,56177,84,13.16600501,1748.315351618072,6.6344246e-06
1009013,2010,The Bank of the West,Commercial Bank,FDIC,1984,"BancWest, Inc.",1023745,"Custer, OK",73669,OK,69506,1,0,1,11.624858,-1.24,0,0.043178156,12.690092,6.7241483,89.583969,9.7200003,100272,137778,26,8.877284595,1947.774118750856,0.000118166
1009017,2010,Portage Bank,Commercial Bank,FDIC,1901,"Portage Bancshares, Inc.",1019517,"King, WA",98004,WA,11409,1,0,0,18.029064,-1.59,0,0.038204573,17.112013,7.888844,88.039902,10.53,9114,14368,109,1.015531661,3728.202956171137,2.16229E-05
1009020,2010,First Bank & Trust,Commercial Bank,FED,1890,"Peoples Bancorp, Inc.",4053368,"Baylor, TX",76380,TX,30594,1,0,0,26.980034,-1.87,0,0.024377365,7.0721321,0.63632584,90.436066,10.19,41106,45452,120,4.802733768,2073.312176768035,9.8659229e-06
1009022,2010,Pocahontas State Bank,Commercial Bank,FDIC,1926,Dentel Bancorporation,1019965,"Pocahontas, IA",50574,IA,33690,1,0,0,23.61212,-0.67000002,0,0.037683893,6.1197977,6.80586,81.60276,14,56460,77354,84,-2.941401371,1540.682889026123,6.44213E-05
1009026,2010,"Beacon Business Bank, National Association",Commercial Bank,OCC,1984,Trans Pacific Bancorp,101094,"San Francisco, CA",94104,CA,91217,1,0,1,12.184615,-3.96,0,0.035187956,10.902665,7.9462709,84.664352,8.4399996,100218,125668,26,5.268531469,3917.795217244388,1.89719E-05
1009028,2010,Cornerstone Bank,Commercial Bank,FED,1882,First York Ban Corp.,1016910,"York, NE",68467,NE,267483,1,0,0,10.157022,-1.26,0,0.03547015,5.8719387,2.4910977,86.330025,7.77,754128,940199,128,1.319089176,1764.320967589999,0.000574276
1009030,2010,"Transact Bank, National Association",Commercial Bank,OCC,1905,,NA,"Denver, CO",80202,CO,30383,1,0,0,21.48077,-1.42,0,0.032329015,47.789986,52.499573,84.038376,8.8699999,43913,52739,105,3.937298094,2398.587696971344,9.74602E-05
1009032,2010,First State Bank of Clearbrook,Commercial Bank,FDIC,1910,"Border Bancshares, Inc.",1024347,"Clearwater, MN",56634,MN,20069,1,0,0,15.938557,-1.3,0,0.035811476,13.793664,3.9311507,89.010483,9.7799997,30479,34542,100,5.851302398,1773.526304573931,1.11765E-05
1009035,2010,State Bank of Eagle Butte,Commercial Bank,FDIC,1960,,NA,"Dewey, SD",57625,SD,22282,1,0,0,18.107422,-2.3,0,0.055387456,3.8659015,4.9646163,85.413322,12.88,27325,34888,50,14.72084572,2103.979101543177,3.7950415e-06
1009038,2010,Buffalo Prairie State Bank,Commercial Bank,FDIC,1920,"Central Bancshares, Inc.",1021188,"Rock Island, IL",61237,IL,27932,1,0,0,33.415813,-1.26,0,0.020806167,3.0910029,20.485872,84.247032,16.09,41241,52917,90,0.475582249,1204.938537612682,7.9676565e-06
1009039,2010,The Park Bank,Commercial Bank,FDIC,1966,"Park Bancorporation, Inc.",1021547,"Dane, WI",53713,WI,171110,1,0,1,10.790323,-1.84,0,0.032472208,4.8718343,6.6621156,80.244537,9.4200001,525511,830464,44,1.724372955,1134.025501911619,0.000158153
1009045,2010,Dominion Bank,Commercial Bank,FDIC,1911,"Dominion Bancshares, Inc.",11023225,"Collin, TX",75252,TX,8281,1,0,0,11.357358,-1.25,0,0.037790012,3.5636735,37.241688,92.359421,7.1999998,23207,25430,99,4.717255717,1892.171754,2.6704488e-06
1009050,2010,Tri-Valley Bank,Commercial Bank,FDIC,1917,,NA,"Fremont, IA",51649,IA,33093,1,0,0,13.570174,-1.01,0,0.034985468,5.7418737,5.4642696,81.31012,8.9300003,45773,66742,93,-7.580074671,1593.662254418212,6.32797E-05
1009061,2010,F&M Bank & Trust Company,Commercial Bank,FED,1946,"Prosperity Bancshares, Inc.",1018962,"Tulsa, OK",74112,OK,729790,1,0,0,10.38612,-1.11,0,0.032931406,22.117273,5.1790767,90.752174,8.7700005,1074895,1553684,64,3.898070718,1689.709304362789,0.001240707
1009062,2010,Woodsboro Bank,Commercial Bank,FDIC,1899,,NA,"Frederick, MD",21798,MD,97358,1,0,0,12.580007,-2,0,0.033698838,20.33972,22.730392,84.503769,8.1999998,174466,217782,111,2.032841405,73.32755720798048,0.000327355
1009063,2010,NBT Financial Bank,Commercial Bank,FDIC,1973,"Horizon Bankshares, Inc.",1019918,"Tarrant, TX",76106,TX,60660,1,0,0,24.115019,-1.91,0,0.032135997,8.9276905,16.808735,87.805656,10.63,108342,138474,37,2.631180626,1948.770320475734,1.95616E-05
1009071,2010,West Texas State Bank,Commercial Bank,FDIC,1950,Snyder Holding Company,25859270,"Scurry, TX",79549,TX,91084,1,0,0,12.057943,-1.61,0,0.038588755,16.46821,5.8691435,89.589973,9.6000004,116256,134236,60,11.13960284,2254.180317395427,2.93727E-05
1009073,2010,Brighton Bank,Commercial Bank,FDIC,1978,Brighton Bancorp,1016696,"Salt Lake, UT",84121,UT,146148,1,0,0,22.001284,-2.8299999,0,0.054901,28.733929,39.718029,80.266563,13.43,114725,142930,32,0.607885784,2951.936291290352,0.000174133
1009076,2010,First State Bank,Commercial Bank,FDIC,1917,"First State Bankshares, Inc.",1022570,"Hansford, TX",79081,TX,66722,1,0,0,14.539092,-1.03,0,0.03081896,13.316177,14.933838,89.151131,8.9399996,85109,107661,93,17.25677031,2145.709412875022,2.15164E-05
1009080,2010,"Stillman BancCorp, N.A.",Commercial Bank,OCC,1882,"Stillman BancCorp, Inc.",1021607,"Ogle, IL",61084,IL,195058,1,0,0,18.513443,-1.25,0,0.024174016,14.122603,1.183912,84.915741,9.5500002,295149,393894,128,4.409884326,1085.593610159705,5.56407E-05
1009082,2010,Farmers State Bank,Commercial Bank,FDIC,1919,"H2H Bancshares, Inc.",4072974,"Edmunds, SD",57448,SD,13868,1,0,0,16.459208,-2.5599999,0,0.042643081,18.721981,16.920744,74.138123,14.3,12436,17752,91,-12.00981549,1982.608757438898,2.3619798e-06
1009084,2010,Prairie National Bank,Commercial Bank,OCC,1928,"First Waterloo Bancshares, Inc.",1020096,"Shelby, IL",62463,IL,33144,1,0,1,13.764267,-1.4299999,0,0.027429782,10.424278,17.640438,86.473213,8.7799997,45310,54758,82,4.274969056,1001.275800206446,9.4543893e-06
1009089,2010,Bankers' Bank,Commercial Bank,FED,1981,"Bankers' Bancorporation, Inc.",1021563,"Dane, WI",53717,WI,134473,1,0,0,21.821028,-5.96,0,0.018944079,48.846214,49.604027,67.529694,9.8800001,325118,494772,29,1.724372955,1145.094664259796,0.00012429
100909,2010,Baylake Corp.,Bank Holding Company,FED,1876,"Nicolet Bankshares, Inc.",4076774,"Door, WI",54235,WI,608882,1,0,1,10.240911,-1.8099999,0,0.030781083,6.4436579,8.5703039,80.976845,7.4099998,712061,1054089,134,3.550508069,1079.195959581256,0.000562776
1009091,2010,Spur Security Bank,Commercial Bank,FDIC,1933,"Dry Lake Financial, LLC",19917566,"Dickens, TX",79370,TX,26805,1,0,0,21.733725,-0.63,0,0.030777898,17.926865,26.799612,88.928154,10.06,31172,39054,77,13.25563847,2215.191554287381,8.6440505e-06
1009096,2010,Union State Bank,Commercial Bank,FED,1929,"Newell Bancshares, Inc.",1025079,"Calhoun, IA",50579,IA,36445,1,0,0,22.355228,-1.65,0,0.034876347,3.8402712,5.2226925,82.920242,13.79,28784,36271,81,2.60878694,1532.092030505938,6.96893E-05
1009100,2010,Andes State Bank,Commercial Bank,FDIC,1962,"Randall Bancshares, Inc.",1021747,"Charles Mix, SD",57356,SD,11522,1,0,0,19.573164,-1.92,0,0.031526949,29.876997,22.578951,89.767059,10.11,14329,20649,48,5.506832551,1859.118548900361,1.9624122e-06
1009104,2010,First State Bank,Commercial Bank,FDIC,1948,"Stratford Bancshares, Inc.",1020300,"Sherman, TX",79084,TX,129092,1,0,0,15.146927,-0.66000003,0,0.034250744,13.077356,9.4444332,89.144623,9.8299999,152863,179091,62,36.77182685,2217.768033763088,4.16295E-05
1009105,2010,Bank of O'Fallon,Commercial Bank,FDIC,1960,Security First Bancshares Inc,4090764,"St. Clair, IL",62269,IL,220057,1,0,0,24.693455,-1.62,0,0.026870541,7.875773,10.324162,85.991707,13.84,209620,267877,50,2.797518331,1117.446689,6.27717E-05
1009107,2010,The Citizens National Bank of Somerset,Commercial Bank,OCC,1920,"Citizens Bancshares, Inc.",1017818,"Pulaski, KY",42501,KY,252938,1,0,0,20.931326,-1.6900001,0,0.03633358,1.7590966,31.938496,81.367981,11.67,252800,325429,90,3.316600312,694.4443063395098,0.000581345
1009108,2010,Citizens Bank,Commercial Bank,FDIC,1929,Citizens Holding Company,1021183,"Sac, IA",50583,IA,31942,1,0,0,13.455646,-1.17,0,0.032556113,3.1445982,23.097033,81.762772,8.4300003,31536,41344,81,8.478921633,1561.817014,6.10788E-05
1009109,2010,State Bank in Eden Valley,Commercial Bank,FDIC,1932,"Farmers & Merchants Agency, Inc.",1019286,"Meeker, MN",55329,MN,29329,1,0,0,12.713328,-1.58,0,0.041047789,2.6754813,3.1463873,90.294601,8.5200005,23982,28479,78,6.223108074,1606.720207769385,1.63334E-05
1009110,2010,The First National Bank of Sterling City,Commercial Bank,OCC,1910,"Sterling City Bancshares, Inc.",4064976,"Sterling, TX",76951,TX,33066,1,0,0,20.87554,-0.97000003,0,0.03839276,9.9766502,3.4426103,88.405365,9.5900002,65293,83323,100,1.044056611,2302.416941469408,1.06631E-05
1009111,2010,Brantley Bank & Trust Company,Commercial Bank,FDIC,1946,"Brantley Bancorp, Inc.",1018166,"Crenshaw, AL",36009,AL,51201,1,0,0,28.188143,-2.7,0,0.035631951,5.7544708,18.628944,84.263458,14.24,51446,64633,64,6.425902864,1167.899064055164,3.05025E-05
1009112,2010,The Old Exchange National Bank of Okawville,Commercial Bank,OCC,1910,"Okawville Bancshares, Inc.",1021958,"Washington, IL",62271,IL,34485,1,0,0,17.498293,-1.02,0,0.026198877,3.3820467,18.692383,89.573471,9.0699997,46606,54697,100,18.50075719,1087.394823141126,9.8369119e-06
1009115,2010,Centric Bank,Commercial Bank,FDIC,1919,First Commonwealth Financial Corporation,100503,"Dauphin, PA",17112,PA,61539,1,0,0,12.109098,-1.22,0,0.02782106,6.9323268,6.4920688,87.455727,9.0900002,162610,199597,91,2.804338885,163.6399261376289,2.28932E-05
1009116,2010,Table Grove State Bank,Commercial Bank,FDIC,1946,"TG Bancshares, Inc.",4199582,"Fulton, IL",61482,IL,27622,1,0,0,14.292091,-1.12,0,0.033863518,2.2549593,8.5774946,80.775154,7.8600001,39265,50674,64,2.953337271,1157.615755548687,7.8792282e-06
1009118,2010,Somerville Bank,Commercial Bank,FDIC,1910,Somerville Bancorp,9748977,"Preble, OH",45320,OH,58669,1,0,0,18.467415,-1.15,0,0.031845838,8.1841297,4.008532,87.153931,10.17,125546,147586,100,3.110859729,660.8501738924496,6.6766083e-06
1009121,2010,"Farmers and Merchants State Bank, Bloomfield, Nebraska",Commercial Bank,FDIC,1895,"Lauritzen Investments, Incorporated",4076676,"Knox, NE",68718,NE,78250,1,0,0,10.782002,-1.09,0,0.038887862,18.873333,3.5078743,88.621696,8.7299995,80650,102757,115,10.44053132,1779.669230446425,0.000168
1009125,2010,Cole Taylor Bank,Commercial Bank,FED,1978,Fifth Third Bancorp,100260,"Cook, IL",60018,IL,1908480,1,1,0,9.1264906,-4.0300002,0,0.032068633,2.6665461,22.579088,68.245232,7.0500002,2316456,4469196,32,1.440822537,982.6823864764864,0.000544398
1009126,2010,Nebraska State Bank and Trust Company,Commercial Bank,FDIC,1917,First Central Nebraska Co.,1016935,"Custer, NE",68822,NE,83358,1,0,0,12.270825,-0.70999998,0,0.036047816,3.0056219,22.622124,87.604622,10.87,112069,150661,93,9.040634057,1935.746635151403,0.000178967
1009129,2010,Community Bank of Oklahoma,Commercial Bank,FDIC,1907,,NA,"Grady, OK",73092,OK,18825,1,0,0,17.947903,-0.69,0,0.044705078,3.3228188,11.071689,86.790695,12.26,26322,32144,103,5.862501205,1913.545237122941,3.20041E-05
1009131,2010,SJN Bank of Kansas,Commercial Bank,FDIC,1905,SJN Banc Co,4054717,"Stafford, KS",67576,KS,30772,1,0,0,15.319807,-1.03,0,0.038408887,9.5706711,14.403917,88.04953,11.17,52350,64282,105,7.942786184,1891.264012282816,6.32093E-05
1009132,2010,Sundown State Bank,Commercial Bank,FDIC,1963,"Sundown Bankshares, Inc.",1018734,"Hockley, TX",79372,TX,49666,1,0,0,11.608946,-0.72000003,0,0.047645777,6.3195796,3.1618903,89.304436,7.9000001,89634,105109,47,19.31726519,2356.646592851851,1.60162E-05
1009133,2010,Woodforest National Bank,Commercial Bank,OCC,1980,"Woodforest Financial Group, Inc.",1020270,"Montgomery, TX",77380,TX,504417,1,0,1,18.913267,-3.1700001,-1,0.028643474,23.020529,20.343113,88.618935,10.88,2808176,3217801,30,3.900421836,1945.849987958292,0.000162664
1009134,2010,First National Bank in Olney,Commercial Bank,OCC,1934,"Summit Bancshares, Ltd.",1024507,"Richland, IL",62450,IL,161111,1,0,0,12.563181,-1.17,0,0.031259526,2.9270613,6.5025826,89.139397,7.0500002,242791,285417,76,6.347897774,957.7953318,4.59572E-05
1009136,2010,First National Bank of America,Commercial Bank,OCC,1955,"First National Bancshares, Inc.",1021329,"Ingham, MI",48823,MI,343913,1,0,0,24.531015,-2.8699999,0,0.055387456,16.23559,2.66819,74.463165,14.84,211521,467975,55,5.538742828,757.8507929884803,0.000409404
1009137,2010,"HSBC Bank USA, National Association",Commercial Bank,OCC,1850,HSBC Holdings plc,113876,"New York, NY",10018,NY,33775945,1,1,1,12.426418,-2.9100001,-2,0.025774296,7.4855442,1.4803531,71.006187,8.2799997,16736286,30371980,159,4.511157917,330.4964487851188,0.001534466
1009139,2010,First State Bank of Olmsted,Commercial Bank,FDIC,1921,FSBO Holdings Inc,1984121,"Pulaski, IL",62970,IL,19208,1,0,0,19.889587,-0.97000003,0,0.033905782,14.298567,0.83814925,88.24913,11.41,28868,34006,89,7.733396843,1072.616842782796,5.4791190e-06
1009141,2010,Citizens State Bank,Commercial Bank,FDIC,1961,"Dixon Bancshares, Inc.",1023651,"O'Brien, IA",51201,IA,54744,1,0,0,14.04042,-1.23,0,0.03606711,2.878509,14.211913,85.711525,10.05,84246,98289,49,8.579196726607091,1643.870888504505,0.00010468
1009143,2010,"First Neighbor Bank, National Association",Commercial Bank,OCC,1890,"First Neighborhood Bancshares, Inc.",1023398,"Cumberland, IL",62468,IL,63024,1,0,0,15.760682,-0.94,0,0.038061555,3.9762583,9.4199066,86.436447,12.05,199720,237799,120,8.502590508884021,968.5446776287749,1.79777E-05
1009145,2010,Hardware State Bank,Commercial Bank,FDIC,1885,"Sullivan BancShares, Inc.",1022242,"Moultrie, IL",61937,IL,21052,1,0,0,14.668816,-1.34,0,0.028558875,36.379562,12.552363,90.289986,8.3000002,20150,22760,125,17.65013055,1002.108379687345,6.0051234e-06
1009146,2010,Brunswick State Bank,Commercial Bank,FDIC,1930,"BSB Bancshares, Inc.",4167473,"Antelope, NE",68720,NE,31825,1,0,0,11.104136,-1.17,0,0.040552225,22.572777,18.336973,83.426659,8.9899998,57360,75187,80,12.0929331,1803.714750485286,6.83271E-05
1009147,2010,Menno State Bank,Commercial Bank,FDIC,1901,Campbell County Bank,1007707,"Hutchinson, SD",57045,SD,26851,1,0,0,16.516672,-1.8,0,0.030058717,11.173955,39.045223,88.216858,9.6400003,28996,32869,109,13.53358164,1783.282560183161,4.5732277e-06
1009149,2010,Alden State Bank,Commercial Bank,FED,1916,,NA,"Erie, NY",14004,NY,148205,1,0,0,22.16593,-1.21,0,0.040523078,3.0870488,0.19579454,86.622742,13.33,182373,219776,94,3.431282119,459.4559033050332,6.7330607e-06
1009154,2010,The First National Bank of Scott City,Commercial Bank,OCC,1901,"First National Bancshares of Scott City, Ltd",1017733,"Scott, KS",67871,KS,52413,1,0,0,10.970543,-1.2,0,0.034190107,2.4909527,19.446083,88.628647,10.63,75665,90728,109,26.18395303,2067.238595857069,0.000107662
1009156,2010,Texas Bank,Commercial Bank,FDIC,1973,"Henderson Texas Bancshares, Inc.",4120188,"Rusk, TX",75652,TX,75022,1,0,0,11.713647,-1.27,0,0.033661664,2.4450524,18.844759,89.147446,6.75,203916,254622,37,4.656341735,1761.033535014393,2.4193E-05
1009158,2010,"Incommons Bank, National Association",Commercial Bank,OCC,1882,"Bi-Stone Bancshares, Inc.",1024314,"Limestone, TX",76667,TX,65344,1,0,1,14.276483,-1.51,0,0.040542837,4.0890417,6.1006832,87.875153,9.1899996,86099,99993,128,2.944325482,1935.757787885112,2.10721E-05
1009169,2010,Commercial State Bank,Commercial Bank,FDIC,1935,Community State Bank,1016395,"Saunders, NE",68015,NE,7680,1,0,0,11.430416,-0.73000002,0,0.01938018,16.889418,44.96133,87.197861,7.27,19871,23168,75,-0.822695788,1683.108402649704,1.64887E-05
1009172,2010,Busey Bank,Commercial Bank,FDIC,1946,First Busey Corporation,100703,"Champaign, IL",61820,IL,937561,1,0,1,13.018219,-3.21,-1,0.033451878,13.974068,5.2235608,83.49585,9.1400003,2858209,3589933,64,3.046624232,971.0795374086861,0.000267441
1009173,2010,First Security Bank,Commercial Bank,FDIC,1907,"First Bancorp of Taylorville, Inc.",1019963,"Tazewell, IL",61755,IL,27101,1,0,0,11.270522,-1.33,0,0.037844747,10.219293,18.769016,87.546082,8.1499996,57541,74330,103,2.517112547,1068.913484,7.7306122e-06
1009174,2010,"Heritage Bank, National Association",Commercial Bank,OCC,1934,"Arvest Bank Group, Inc.",1018366,"Craighead, AR",72401,AR,132084,1,0,0,15.015481,-1.25,0,0.037307817,2.4981756,14.531793,81.85038,10.08,196734,264529,76,5.367524917,1253.757869359688,0.000375511
1009175,2010,Chambers State Bank,Commercial Bank,FDIC,1901,"Chambanco, Inc.",1017153,"Holt, NE",68725,NE,25879,1,0,0,36.541454,-1.2,0,0.0353329,46.052631,32.533123,64.027496,23.41,22362,35491,109,7.121246718,1865.720263489894,5.55612E-05
1009177,2010,"Welch State Bank of Welch, Okla.",Commercial Bank,FDIC,1923,"Welch Bancshares, Inc.",1017442,"Craig, OK",74369,OK,67917,1,0,0,17.666578,-2.25,0,0.046860598,1.212275,30.624287,75.315079,10.22,139995,193126,87,0.754944354,1599.156557502768,0.000115465
1009180,2010,Peoples Bank of the Ozarks,Commercial Bank,FDIC,1917,"Southern Missouri Bancorp, Inc.",102420,"Christian, MO",65714,MO,101559,1,0,0,11.61509,-2.0599999,0,0.035948507,4.1513023,23.56385,84.403526,9.0100002,181993,308775,93,.6751220791138201,1439.207143,8.14653E-05
1009182,2010,First National Bank of Smith Center,Commercial Bank,OCC,1886,"Guaranty, Inc.",1017573,"Smith, KS",66967,KS,38609,1,0,0,18.351152,-1.01,0,0.034870431,23.177561,8.4350233,89.142349,10.46,37578,42873,124,4.654950707,1869.154041932253,7.93074E-05
1009185,2010,Putnam County Bank,Commercial Bank,FED,1901,"Putnam Bancshares, Inc.",1020426,"Putnam, WV",25526,WV,402960,1,0,0,23.016813,-1.33,0,0.030771067,3.4838805,15.475019,86.897308,12.78,386577,561274,109,1.402951314,436.4320836186783,0.00132467
1009187,2010,"Pinnacle Bank, Inc",Commercial Bank,FDIC,1976,,NA,"Lewis, KY",41179,KY,31123,1,0,0,16.070499,-2.5799999,0,0.040487804,8.0722666,31.514353,81.208252,11.08,19904,26650,34,4.315521189,547.3787064821031,7.15322E-05
1009189,2010,Texas First Bank,Commercial Bank,FDIC,1977,"Texas Independent Bancshares, Inc.",1018711,"Galveston, TX",77510,TX,76339,1,0,0,11.392685,-1.79,0,0.045654096,9.3731022,7.0624771,90.692238,8.5100002,205192,239628,33,1.63308278,1966.163293474182,2.46177E-05
1009196,2010,"The Security National Bank of Sioux City, Iowa",Commercial Bank,OCC,1884,Security National Corporation,1020987,"Woodbury, IA",51101,IA,482819,1,0,0,14.778755,-2.5799999,0,0.030103972,19.137655,6.6985331,75.041206,8.3800001,509761,697682,126,-2.756865372,1676.802437086236,0.000923236
1009201,2010,Peoples Bank of Macon,Commercial Bank,FDIC,1964,,NA,"Macon, IL",62544,IL,18105,1,0,0,33.188721,-1.08,0,0.03679705,8.8859024,12.957472,79.610031,14.85,13143,16822,46,1.118649335,1032.874611710074,5.1644861e-06
1009204,2010,The State Bank of Spring Hill,Commercial Bank,FDIC,1927,"The Dunmire Agency, Inc.",1016934,"Johnson, KS",66083,KS,32906,1,0,0,13.005209,-2.3399999,0,0.026359944,3.392405,11.988576,86.447975,13.1,34831,41123,83,-2.422430308,1539.520868434382,6.75928E-05
1009207,2010,1st Bank & Trust,Commercial Bank,FED,1946,"First Antlers Bancorporation, Inc.",1019944,"McCurtain, OK",74728,OK,66740,1,0,0,13.226866,-1.3,0,0.044317961,4.902041,17.901211,90.615509,8.0100002,94590,107699,64,7.142857143,1671.141782,0.000113464
1009210,2010,CapTex Bank,Commercial Bank,FDIC,1901,"Captex Bancshares, Inc.",4805064,"Tarrant, TX",76102,TX,84527,1,0,0,18.63937,-1.71,0,0.030101556,3.9654472,17.623598,79.489754,9.5799999,110233,142285,109,2.631180626,1949.688978542925,2.72582E-05
1009212,2010,First Bank Richmond,Commercial Bank,FDIC,1887,"Richmond Mutual Bancorporation, Inc.",4041599,"Wayne, IN",47374,IN,444800,1,0,0,12.001648,-2.3199999,0,0.03540289,5.7001905,11.966269,71.594032,9.2799997,350979,554644,123,2.882535033,683.0040587,0.000620686
1009213,2010,The Hill-Dodge Banking Company,Commercial Bank,FDIC,1864,"Great River Bancshares, Inc.",1022963,"Hancock, IL",62379,IL,26151,1,0,0,13.484234,-1.04,0,0.033463988,15.814877,14.222769,90.05146,9.8500004,33498,37503,146,5.670907345,1242.155698241284,7.4596228e-06
1009220,2010,Southern Commercial Bank,Commercial Bank,FED,1891,"Stupp Bros., Inc.",1018344,"St. Louis, MO",63129,MO,348323,1,0,0,12.67703,-2.48,0,0.038006123,1.5654,10.149128,86.872612,9.3699999,434028,514154,119,5.318503143,1154.475308512772,0.000279406
1009221,2010,The Peoples Community Bank,Commercial Bank,FDIC,1891,"The Peoples Community Bancshares, Inc.",1032840,"Dane, WI",53560,WI,43549,1,0,0,11.894273,-1.46,0,0.038727526,2.3828351,0.51238543,74.218864,10,160374,243651,119,1.724372955,1169.467922,4.02514E-05
1009222,2010,The Valley State Bank,Commercial Bank,FED,1905,"Valley Bancorp, Inc.",1017215,"Hamilton, KS",67878,KS,36839,1,0,0,15.060122,-2.51,0,0.033664882,16.814102,1.5460222,87.452179,8.8100004,59119,70578,105,46.8746342,2149.586531,7.56716E-05
1009226,2010,Heritage First Bank,Commercial Bank,FDIC,1964,"Merchants & Marine Bancorp, Inc.",4206027,"Baldwin, AL",36547,AL,25747,1,0,1,7.5126262,-2.8099999,0,0.034714952,18.644131,10.368987,93.18959,4.75,46406,57324,46,4.055085824,1368.751541573519,1.53385E-05
1009229,2010,The First National Bank of Raymond,Commercial Bank,OCC,1903,"Raymond Bancorp, Inc.",1019797,"Montgomery, IL",62560,IL,97010,1,0,0,10.91701,-0.93000001,0,0.032859113,3.349577,8.5951757,90.898918,9,111264,126875,107,4.899436286,1082.828948007576,2.76723E-05
1009230,2010,First Peoples Bank of Tennessee,Commercial Bank,FDIC,1975,"First Peoples Bancorp, Inc.",4263829,"Jefferson, TN",37760,TN,71460,1,0,0,12.115635,-0.38999999,0,0.013026414,4.4979544,12.411574,88.049164,8.7600002,113512,130744,35,4.601078668,649.0816898800807,8.30397E-05
1009240,2010,KansasLand Bank,Commercial Bank,FDIC,1902,"KansasLand Bancshares, Inc.",4120359,"Gove, KS",67752,KS,11603,1,0,0,10.834918,-1.03,0,0.035718594,6.7900896,25.359192,87.412872,7.5300002,34456,41463,108,13.03150747,2000.699246817955,2.38339E-05
1009242,2010,"Bank of the Mountains, Inc.",Commercial Bank,FDIC,1973,"Mountain Bancorp, Inc.",1017853,"Morgan, KY",41472,KY,38676,1,0,0,16.053982,-1.84,0,0.050185319,6.0144982,19.79073,85.366341,10.83,46785,60436,37,7.21346775,554.8283937962627,8.88918E-05
1009250,2010,Security First National Bank of Hugo,Commercial Bank,OCC,1930,"Sooner Southwest Bankshares, Inc.",1025114,"Choctaw, OK",74743,OK,69570,1,0,0,11.561142,-1.04,0,0.050308596,17.69264,10.196712,85.670334,7.21,65285,104992,80,4.139205915,1737.342985399315,0.000118275
1009253,2010,McCurtain County National Bank,Commercial Bank,OCC,1982,"McCurtain County Bancshares, Inc.",1981084,"McCurtain, OK",74728,OK,76444,1,0,0,12.302022,-1.25,0,0.037336841,1.7206035,7.0926447,90.736023,9.3299999,133437,155905,28,7.142857143,1671.141782,0.000129961
1009256,2010,"The Farmers Bank, Frankfort, Indiana, Inc.",Commercial Bank,FDIC,1876,Farmers Bancorp (Frankfort IN),1021534,"Clinton, IN",46041,IN,276082,1,0,0,12.698524,-1.5599999,0,0.036164012,3.5306199,1.9380484,80.222801,9.2600002,327025,435820,134,3.042715038,826.8519140868103,0.000385252
1009257,2010,Southwest Bank,Commercial Bank,FED,1963,Simmons First National Corporation,100431,"Tarrant, TX",76107,TX,201836,1,0,0,12.197735,-1.36,0,0.041943964,1.8465428,16.180559,76.14019,9.25,538733,825983,47,2.631180626,1954.37389,6.50879E-05
1009259,2010,UBank,Commercial Bank,FDIC,1918,,NA,"Campbell, TN",37762,TN,44144,1,0,0,18.166317,-1.21,0,0.047779445,5.4939909,27.849745,86.32299,12.24,46074,59377,92,4.938651487,676.1214958227683,5.12973E-05
1009261,2010,Morris Bank,Commercial Bank,FDIC,1954,"Morris State Bancshares, Inc.",1022575,"Laurens, GA",31021,GA,101860,1,0,0,11.954643,-1.87,0,0.032084011,14.647229,6.8908887,84.563538,8.6000004,182951,354725,56,1.358779147,886.6491122,4.33239E-05
1009262,2010,Wenona State Bank,Commercial Bank,FDIC,1934,Eureka Savings Bank,1011180,"Marshall, IL",61377,IL,26930,1,0,0,23.74922,-1.89,0,0.028963631,6.4177213,6.4424629,87.554466,13.08,30182,35113,76,-1.740387395,1051.337329088378,7.6818342e-06
