"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Patton Boggs LLP","$60000","JPMorgan Chase & Co"," Billy J Cooper ","No Revolving Door Profiles","Non Former Members of Congress"
"Patton Boggs LLP","$60000","JPMorgan Chase & Co"," Donald V Moorehead ","Revolving Door Profiles","Non Former Members of Congress"
"Patton Boggs LLP","$60000","JPMorgan Chase & Co"," Thomas P O'Donnell ","Revolving Door Profiles","Non Former Members of Congress"
"Patton Boggs LLP","$60000","JPMorgan Chase & Co"," Rachel K Palmer ","No Revolving Door Profiles","Non Former Members of Congress"
"Patton Boggs LLP","$60000","JPMorgan Chase & Co"," Kirsten Wegner ","No Revolving Door Profiles","Non Former Members of Congress"
"Patton Boggs LLP","$60000","JPMorgan Chase & Co"," Jonathan R Yarowsky ","Revolving Door Profiles","Non Former Members of Congress"
"Thaxton Richard R","$95000","JP Morgan Electronic Financial Services"," Richard R Thaxton ","No Revolving Door Profiles","Non Former Members of Congress"
"Tongour Simpson Group","$100000","JPMorgan Chase & Co"," Michael A Tongour ","Revolving Door Profiles","Non Former Members of Congress"
"Triangle Assoc","$70000","JPMorgan Chase & Co"," Philip Blalock ","No Revolving Door Profiles","Non Former Members of Congress"
"Triangle Assoc","$70000","JPMorgan Chase & Co"," Doug Richardson ","No Revolving Door Profiles","Non Former Members of Congress"
"Zeliff Enterprises","$80000","JPMorgan Chase & Co"," Bill Zeliff ","Revolving Door Profiles","Former Members of Congress"
