"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Roberti Assoc Global","$150000","Primerica Financial Services"," Harmony Knutson ","No Revolving Door Profiles","Non Former Members of Congress"
"Roberti Assoc Global","$150000","Primerica Financial Services"," Vincent Roberti ","No Revolving Door Profiles","Non Former Members of Congress"
"Timmons & Co","$240000","Primerica Financial Services"," Michael J Bates ","Revolving Door Profiles","Non Former Members of Congress"
"Timmons & Co","$240000","Primerica Financial Services"," Michelle M Bright ","Revolving Door Profiles","Non Former Members of Congress"
"Timmons & Co","$240000","Primerica Financial Services"," Erin Graefe ","No Revolving Door Profiles","Non Former Members of Congress"
"Timmons & Co","$240000","Primerica Financial Services"," Bryce L Harlow ","Revolving Door Profiles","Non Former Members of Congress"
"Timmons & Co","$240000","Primerica Financial Services"," Ginger Loper ","Revolving Door Profiles","Non Former Members of Congress"
"Timmons & Co","$240000","Primerica Financial Services"," Martin Paone ","Revolving Door Profiles","Non Former Members of Congress"
"Timmons & Co","$240000","Primerica Financial Services"," Daniel Shapiro ","Revolving Door Profiles","Non Former Members of Congress"
"Timmons & Co","$240000","Primerica Financial Services"," William E Jr Timmons ","Revolving Door Profiles","Non Former Members of Congress"
"Timmons & Co","$240000","Primerica Financial Services"," William E Sr Timmons ","Revolving Door Profiles","Non Former Members of Congress"
