"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Gibson Dunn & Crutcher","$40000","New York Bankers Assn"," Victoria P Rostow ","Revolving Door Profiles","Non Former Members of Congress"
"Goodwin Procter & Hoar","$0","Massachusetts Bankers Assn"," Jeremiah S Buckley ","Revolving Door Profiles","Non Former Members of Congress"
"Goodwin Procter & Hoar","$0","Massachusetts Bankers Assn"," Margo HK Tank ","Revolving Door Profiles","Non Former Members of Congress"
"Griffin Johnson et al","$140000","American Bankers Assn"," Katherine Drummond Cloutier ","No Revolving Door Profiles","Non Former Members of Congress"
"Griffin Johnson et al","$140000","American Bankers Assn"," William C Danvers ","Revolving Door Profiles","Non Former Members of Congress"
"Griffin Johnson et al","$140000","American Bankers Assn"," G Jack Dover ","No Revolving Door Profiles","Non Former Members of Congress"
"Griffin Johnson et al","$140000","American Bankers Assn"," Patrick J Griffin ","Revolving Door Profiles","Non Former Members of Congress"
"Griffin Johnson et al","$140000","American Bankers Assn"," David E Johnson ","Revolving Door Profiles","Non Former Members of Congress"
"Griffin Johnson et al","$140000","American Bankers Assn"," Walter J 'Joe' Stewart ","Revolving Door Profiles","Non Former Members of Congress"
"Kentucky Bankers Assn","$0",""," John P Cooper ","No Revolving Door Profiles","Non Former Members of Congress"
"Law Offices of Thomas L Farmer","$200000","American Bankers Assn"," Thomas L Farmer ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$120000",""," William J Bosies ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$120000",""," Elizabeth Stiller Gunther ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$120000",""," Roberta Kotkin ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$120000",""," Elizabeth Gunther Sanderson ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$120000",""," Michael P Smith ","Revolving Door Profiles","Non Former Members of Congress"
"Pennsylvania Bankers Assn","$77000",""," James R Biery ","No Revolving Door Profiles","Non Former Members of Congress"
"Pennsylvania Bankers Assn","$77000",""," Louise A Rynd ","No Revolving Door Profiles","Non Former Members of Congress"
