"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," John L Doney ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Jayne T Fitzgerald ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Donna Steele Flynn ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," LaBrenda Garrett-Nelson ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Gary Gasper ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Bruce A Gates ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Thomas Giles ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Nick D Giordano ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Francis Grab ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Cathy Koch ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Marty McGuinness ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Richard J Meltzer ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Philip D Moseley ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," John D Porter ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Susan Relland ","No Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Robert M Rozen ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Tim Urban ","Revolving Door Profiles","Non Former Members of Congress"
"Franzel Brent S","$40000","Citigroup Management Corp"," Brent S Franzel ","Revolving Door Profiles","Non Former Members of Congress"
"Franzel Brent S","$40000","Citigroup Management Corp"," Chad Tenpenny ","Revolving Door Profiles","Non Former Members of Congress"
"Heidepriem & Mager","$20000","Citigroup Management Corp"," Christopher Gould ","Revolving Door Profiles","Non Former Members of Congress"
"Heidepriem & Mager","$20000","Citigroup Management Corp"," Nikki Heidepriem ","Revolving Door Profiles","Non Former Members of Congress"
"Hogan & Hartson","$40000","Citigroup Management Corp"," Jeanne S Archibald ","Revolving Door Profiles","Non Former Members of Congress"
"Hogan & Hartson","$40000","Citigroup Management Corp"," Lance D Bultena ","Revolving Door Profiles","Non Former Members of Congress"
"Hogan & Hartson","$40000","Citigroup Management Corp"," E Tazewell Ellett ","Revolving Door Profiles","Non Former Members of Congress"
"Hogan & Hartson","$40000","Citigroup Management Corp"," Robert D Kyle ","Revolving Door Profiles","Non Former Members of Congress"
"Hogan & Hartson","$40000","Citigroup Management Corp"," Jeffrey W Munk ","Revolving Door Profiles","Non Former Members of Congress"
"Mayer Brown et al","$100000","Citigroup Management Corp"," Emily S Beizer ","Revolving Door Profiles","Non Former Members of Congress"
"Mayer Brown et al","$100000","Citigroup Management Corp"," Scott D Parven ","Revolving Door Profiles","Non Former Members of Congress"
"Mayer Brown et al","$100000","Citigroup Management Corp"," Peter L Scher ","Revolving Door Profiles","Non Former Members of Congress"
"PodestaMattoon","$100000","Citigroup Management Corp"," Bill Clark ","No Revolving Door Profiles","Non Former Members of Congress"
"PodestaMattoon","$100000","Citigroup Management Corp"," Drew Littman ","Revolving Door Profiles","Non Former Members of Congress"
"PodestaMattoon","$100000","Citigroup Management Corp"," Daniel J Mattoon ","Revolving Door Profiles","Non Former Members of Congress"
"PodestaMattoon","$100000","Citigroup Management Corp"," Gwen E Mellor ","No Revolving Door Profiles","Non Former Members of Congress"
"PodestaMattoon","$100000","Citigroup Management Corp"," Lauraine D Sullivan ","No Revolving Door Profiles","Non Former Members of Congress"
"PodestaMattoon","$100000","Citigroup Management Corp"," David Tornquist ","No Revolving Door Profiles","Non Former Members of Congress"
"Spees Richard L","$0","Citigroup Management Corp"," Jane Graves Sargent ","Revolving Door Profiles","Non Former Members of Congress"
"Spees Richard L","$0","Citigroup Management Corp"," Richard L Jr Spees ","Revolving Door Profiles","Non Former Members of Congress"
"Thaxton Richard R","$60000","Citigroup Management Corp"," Richard R Thaxton ","No Revolving Door Profiles","Non Former Members of Congress"
"Verner Liipfert et al","$380000","Citigroup Management Corp"," Berl Bernhard ","Revolving Door Profiles","Non Former Members of Congress"
"Verner Liipfert et al","$380000","Citigroup Management Corp"," Matthew C Bernstein ","Revolving Door Profiles","Non Former Members of Congress"
"Verner Liipfert et al","$380000","Citigroup Management Corp"," Dana R Colarulli ","No Revolving Door Profiles","Non Former Members of Congress"
"Verner Liipfert et al","$380000","Citigroup Management Corp"," Andrew D Eskin ","Revolving Door Profiles","Non Former Members of Congress"
"Verner Liipfert et al","$380000","Citigroup Management Corp"," Rosemary B Freeman ","No Revolving Door Profiles","Non Former Members of Congress"
"Verner Liipfert et al","$380000","Citigroup Management Corp"," Anne C Gillespie ","No Revolving Door Profiles","Non Former Members of Congress"
"Verner Liipfert et al","$380000","Citigroup Management Corp"," Marla P Grossman ","Revolving Door Profiles","Non Former Members of Congress"
"Verner Liipfert et al","$380000","Citigroup Management Corp"," James E Hyland ","Revolving Door Profiles","Non Former Members of Congress"
"Verner Liipfert et al","$380000","Citigroup Management Corp"," Brian C Jones ","Revolving Door Profiles","Non Former Members of Congress"
"Verner Liipfert et al","$380000","Citigroup Management Corp"," Douglas MacKinnon ","Revolving Door Profiles","Non Former Members of Congress"
"Verner Liipfert et al","$380000","Citigroup Management Corp"," John A Merrigan ","Revolving Door Profiles","Non Former Members of Congress"
"Verner Liipfert et al","$380000","Citigroup Management Corp"," Evan M Migdail ","No Revolving Door Profiles","Non Former Members of Congress"
"Verner Liipfert et al","$380000","Citigroup Management Corp"," Nancy A Sheliga ","No Revolving Door Profiles","Non Former Members of Congress"
"Verner Liipfert et al","$380000","Citigroup Management Corp"," Lisa McHenry White ","No Revolving Door Profiles","Non Former Members of Congress"
